county,emag_id,display_name,name,parent
Mureș,13816,Bezidu Nou (Sângeorgiu de Pădure),Bezidu Nou,Sângeorgiu de Pădure
Mureș,13610,Bicaşu (Hodac),Bicaşu,Hodac
Mureș,13408,Bichiş,Bichiş,
Mureș,13511,Bistra Mureşului (Deda),Bistra Mureşului,Deda
Mureș,13622,Blidireasa (Ibăneşti),Blidireasa,Ibăneşti
Mureș,13923,Bobohalma (Târnăveni),Bobohalma,Târnăveni
Mureș,13413,Bogata,Bogata,
Mureș,13298,Boiu (Albeşti),Boiu,Albeşti
Mureș,13758,Bolintineni (Păsăreni),Bolintineni,Păsăreni
Mureș,13765,Bologaia (Pogăceaua),Bologaia,Pogăceaua
Mureș,13496,Bord (Cucerdea),Bord,Cucerdea
Mureș,13530,Bordoşiu (Fântânele),Bordoşiu,Fântânele
Mureș,13794,Borzia (Răstoliţa),Borzia,Răstoliţa
Mureș,14011,Botei (Zau de Câmpie),Botei,Zau de Câmpie
Mureș,13333,Botez (Aţintiş),Botez,Aţintiş
Mureș,13924,Botorca (Târnăveni),Botorca,Târnăveni
Mureș,13441,Bozed (Ceuaşu de Câmpie),Bozed,Ceuaşu de Câmpie
Mureș,13470,Bozeni (Corunca),Bozeni,Corunca
Mureș,13623,Brădeţelu (Ibăneşti),Brădeţelu,Ibăneşti
Mureș,13416,Brâncovenești,Brâncovenești,
Mureș,13423,Breaza,Breaza,
Mureș,13479,Budiu Mic (Crăciuneşti),Budiu Mic,Crăciuneşti
Mureș,13720,Bujor (Miheşu de Câmpie),Bujor,Miheşu de Câmpie
Mureș,14012,Bujor-Hodaie (Zau de Câmpie),Bujor-Hodaie,Zau de Câmpie
Mureș,13776,Căciulata (Râciu),Căciulata,Râciu
Mureș,13395,Căcuciu (Beica de Jos),Căcuciu,Beica de Jos
Mureș,13532,Călimăneşti (Fântânele),Călimăneşti,Fântânele
Mureș,13516,Călugăreni (Eremitu),Călugăreni,Eremitu
Mureș,13522,Căluşeri (Ernei),Căluşeri,Ernei
Mureș,13442,Câmpeniţa (Ceuaşu de Câmpie),Câmpeniţa,Ceuaşu de Câmpie
Mureș,13517,Campu Cetatii (Eremitu),Campu Cetatii,Eremitu
Mureș,13402,Cându (Bereni),Cându,Bereni
Mureș,13698,Căpâlna de Sus (Mica),Căpâlna de Sus,Mica
Mureș,13888,Capeţi (Sovata),Capeţi,Sovata
Mureș,13636,Căpuşu de Câmpie (Iclănzel),Căpuşu de Câmpie,Iclănzel
Mureș,13599,Caşva (Gurghiu),Caşva,Gurghiu
Mureș,13334,Cecălaca (Aţintiş),Cecălaca,Aţintiş
Mureș,13568,Ceie (Ghindari),Ceie,Ghindari
Mureș,13933,Cerghid (Ungheni),Cerghid,Ungheni
Mureș,13934,Cerghizel (Ungheni),Cerghizel,Ungheni
Mureș,13699,Ceuaş (Mica),Ceuaş,Mica
Mureș,13443,Ceuaşu de Câmpie,Ceuaşu de Câmpie,
Mureș,13369,Chendu (Bălăuşeri),Chendu,Bălăuşeri
Mureș,13450,Cheţani,Cheţani,
Mureș,13458,Chibed,Chibed,
Mureș,13460,Chiheru de Jos,Chiheru de Jos,
Mureș,13461,Chiheru de Sus (Chiheru de Jos),Chiheru de Sus,Chiheru de Jos
Mureș,13847,Chinari (Sântana de Mureş),Chinari,Sântana de Mureş
Mureș,13288,Chinciuş (Adămuş),Chinciuş,Adămuş
Mureș,13829,Chirileu (Sânpaul),Chirileu,Sânpaul
Mureș,13637,Chisăliţa (Iclănzel),Chisăliţa,Iclănzel
Mureș,13533,Cibu (Fântânele),Cibu,Fântânele
Mureș,13480,Cinta (Crăciuneşti),Cinta,Crăciuneşti
Mureș,13668,Cioarga (Luduş),Cioarga,Luduş
Mureș,13893,Ciobotani (Stânceni),Ciobotani,Stânceni
Mureș,13821,Cipăieni (Sânger),Cipăieni,Sânger
Mureș,13652,Cipău (Iernut),Cipău,Iernut
Mureș,14013,Ciretea (Zau de Câmpie),Ciretea,Zau de Câmpie
Mureș,13721,Cirhagău (Miheşu de Câmpie),Cirhagău,Miheşu de Câmpie
Mureș,13766,Ciulea (Pogăceaua),Ciulea,Pogăceaua
Mureș,13669,Ciurgău (Luduş),Ciurgău,Luduş
Mureș,13862,Cloaşterf (Saschiz),Cloaşterf,Saschiz
Mureș,13451,Coasta Grindului (Cheţani),Coasta Grindului,Cheţani
Mureș,13777,Coasta Mare (Râciu),Coasta Mare,Râciu
Mureș,13600,Comori (Gurghiu),Comori,Gurghiu
Mureș,13278,Corbeşti (Acăţari),Corbeşti,Acăţari
Mureș,13452,Cordoş (Cheţani),Cordoş,Cheţani
Mureș,13289,Corneşti (Adămuş),Corneşti,Adămuş
Mureș,13481,Corneşti (Crăciuneşti),Corneşti,Crăciuneşti
Mureș,13465,Coroi (Coroisânmărtin),Coroi,Coroisânmărtin
Mureș,13466,Coroisânmărtin,Coroisânmărtin,
Mureș,13471,Corunca,Corunca,
Mureș,13778,Cotorinau (Râciu),Cotorinau,Râciu
Mureș,13811,Cotuş (Sângeorgiu de Mureş),Cotuş,Sângeorgiu de Mureş
Mureș,13473,Cozma,Cozma,
Mureș,13482,Crăciuneşti,Crăciuneşti,
Mureș,13290,Crăieşti (Adămuş),Crăieşti,Adămuş
Mureș,20954,Crăieşti,Crăieşti,
Mureș,13506,Criş (Daneş),Criş,Daneş
Mureș,13489,Cristeşti,Cristeşti,
Mureș,13497,Cucerdea,Cucerdea,
Mureș,13500,Cuci,Cuci,
Mureș,13747,Cuieşd (Pănet),Cuieşd,Pănet
Mureș,13444,Culpiu (Ceuaşu de Câmpie),Culpiu,Ceuaşu de Câmpie
Mureș,13344,Cund (Bahnea),Cund,Bahnea
Mureș,13779,Cureţe (Râciu),Cureţe,Râciu
Mureș,13848,Curteni (Sântana de Mureş),Curteni,Sântana de Mureş
Mureș,13925,Cuştelnic (Târnăveni),Cuştelnic,Târnăveni
Mureș,13328,Daia (Apold),Daia,Apold
Mureș,13345,Daia (Bahnea),Daia,Bahnea
Mureș,13822,Dalu (Sânger),Dalu,Sânger
Mureș,13291,Dâmbău (Adămuş),Dâmbău,Adămuş
Mureș,13840,Dâmbu (Sânpetru de Câmpie),Dâmbu,Sânpetru de Câmpie
Mureș,13518,Dămieni (Eremitu),Dămieni,Eremitu
Mureș,13507,Daneş,Daneş,
Mureș,13501,Dătăşeni (Cuci),Dătăşeni,Cuci
Mureș,13653,Deag (Iernut),Deag,Iernut
Mureș,13701,Deaj (Mica),Deaj,Mica
Mureș,13512,Deda,Deda,
Mureș,13389,Dedrad (Batoş),Dedrad,Batoş
Mureș,13648,Deleni (Ideciu de Jos),Deleni,Ideciu de Jos
Mureș,13767,Deleni (Pogăceaua),Deleni,Pogăceaua
Mureș,13340,Delenii (Băgaciu),Delenii,Băgaciu
Mureș,13830,Dileu Nou (Sânpaul),Dileu Nou,Sânpaul
Mureș,13740,Dileu Vechi (Ogra),Dileu Vechi,Ogra
Mureș,13752,Dobra (Papiu Ilarian),Dobra,Papiu Ilarian
Mureș,13375,Drăculea Bandului (Band),Drăculea Bandului,Band
Mureș,13403,Drojdii (Bereni),Drojdii,Bereni
Mureș,13611,Dubiştea de Pădure (Hodac),Dubiştea de Pădure,Hodac
Mureș,13624,Dulcea (Ibăneşti),Dulcea,Ibăneşti
Mureș,13983,Dumbrava (Vătava),Dumbrava,Vătava
Mureș,13523,Dumbrăvioara (Ernei),Dumbrăvioara,Ernei
Mureș,13370,Dumitreni (Bălăuşeri),Dumitreni,Bălăuşeri
Mureș,13712,Dumitrestii (Miercurea Nirajului),Dumitrestii,Miercurea Nirajului
Mureș,13502,După Deal (Cuci),După Deal,Cuci
Mureș,13638,După Deal (Iclănzel),După Deal,Iclănzel
Mureș,13359,Ercea (Băla),Ercea,Băla
Mureș,13404,Eremieni (Bereni),Eremieni,Bereni
Mureș,13519,Eremitu,Eremitu,
Mureș,13524,Ernei,Ernei,
Mureș,13376,Fânaţe (Band),Fânaţe,Band
Mureș,13543,Fânaţe (Fărăgău),Fânaţe,Fărăgău
Mureș,13639,Fânaţe (Iclănzel),Fânaţe,Iclănzel
Mureș,13928,Fânaţe (Tăureni),Fânaţe,Tăureni
Mureș,13640,Fânaţele Căpuşului (Iclănzel),Fânaţele Căpuşului,Iclănzel
Mureș,13377,Fanatele Madarasului (Band),Fanatele Madarasului,Band
Mureș,13474,Fânaţele Socolului (Cozma),Fânaţele Socolului,Cozma
Mureș,13768,Fântâna Babii (Pogăceaua),Fântâna Babii,Pogăceaua
Mureș,13535,Fântânele,Fântânele,
Mureș,13544,Fărăgău,Fărăgău,
Mureș,13962,Feleag (Vânători),Feleag,Vânători
Mureș,13513,Filea (Deda),Filea,Deda
Mureș,13371,Filitelnic (Bălăuşeri),Filitelnic,Bălăuşeri
Mureș,13426,Filpişu Mare (Breaza),Filpişu Mare,Breaza
Mureș,13427,Filpişu Mic (Breaza),Filpişu Mic,Breaza
Mureș,13320,Fiţcău (Aluniş),Fiţcău,Aluniş
Mureș,13677,Frunzeni (Lunca),Frunzeni,Lunca
Mureș,13670,Fundătura (Luduş),Fundătura,Luduş
Mureș,13601,Fundoaia (Gurghiu),Fundoaia,Gurghiu
Mureș,13279,Gaiesti (Acăţari),Gaiesti,Acăţari
Mureș,13795,Gălăoaia (Răstoliţa),Gălăoaia,Răstoliţa
Mureș,13759,Gălăţeni (Păsăreni),Gălăţeni,Păsăreni
Mureș,13553,Găleşti,Găleşti,
Mureș,13409,Gâmbuţ (Bichiş),Gâmbuţ,Bichiş
Mureș,13557,Găneşti (Gănești),Găneşti,Gănești
Mureș,14014,Gaura Sângerului (Zau de Câmpie),Gaura Sângerului,Zau de Câmpie
Mureș,13671,Gheja (Luduş),Gheja,Luduş
Mureș,13561,Gheorghe Doja,Gheorghe Doja,
Mureș,13641,Ghidaşteu (Iclănzel),Ghidaşteu,Iclănzel
Mureș,13569,Ghindari,Ghindari,
Mureș,13734,Ghineşti (Neaua),Ghineşti,Neaua
Mureș,13741,Giuluş (Ogra),Giuluş,Ogra
Mureș,13453,Giurgiş (Cheţani),Giurgiş,Cheţani
Mureș,13602,Glăjărie (Gurghiu),Glăjărie,Gurghiu
Mureș,13573,Glodeni,Glodeni,
Mureș,13346,Gogan (Bahnea),Gogan,Bahnea
Mureș,13390,Goreni (Batoş),Goreni,Batoş
Mureș,13584,Gorneşti,Gorneşti,
Mureș,13948,Grădini (Valea Largă),Grădini,Valea Largă
Mureș,13977,Grausorul (Vărgata),Grausorul,Vărgata
Mureș,13594,Grebenişu de Câmpie,Grebenişu de Câmpie,
Mureș,13454,Grindeni (Cheţani),Grindeni,Cheţani
Mureș,13722,Groapa Rădăii (Miheşu de Câmpie),Groapa Rădăii,Miheşu de Câmpie
Mureș,13280,Gruişor (Acăţari),Gruişor,Acăţari
Mureș,13603,Gurghiu,Gurghiu,
Mureș,13762,Habic (Petelea),Habic,Petelea
Mureș,13455,Hădăreni (Cheţani),Hădăreni,Cheţani
Mureș,13780,Hagău (Râciu),Hagău,Râciu
Mureș,13702,Hărănglab (Mica),Hărănglab,Mica
Mureș,13748,Hărţău (Pănet),Hărţău,Pănet
Mureș,13292,Herepea (Adămuş),Herepea,Adămuş
Mureș,13445,Herghelia (Ceuaşu de Câmpie),Herghelia,Ceuaşu de Câmpie
Mureș,13873,Hetiur (Sighişoara),Hetiur,Sighişoara
Mureș,13612,Hodac,Hodac,
Mureș,13545,Hodaia (Fărăgău),Hodaia,Fărăgău
Mureș,13617,Hodoşa,Hodoşa,
Mureș,13585,Iara de Mureş (Gorneşti),Iara de Mureş,Gorneşti
Mureș,13626,Ibăneşti,Ibăneşti,
Mureș,13627,Ibăneşti-Pădure (Ibăneşti),Ibăneşti-Pădure,Ibăneşti
Mureș,13525,Icland (Ernei),Icland,Ernei
Mureș,13642,Iclandu Mare (Iclănzel),Iclandu Mare,Iclănzel
Mureș,13643,Iclănzel,Iclănzel,
Mureș,13649,Ideciu de Jos,Ideciu de Jos,
Mureș,13650,Ideciu de Sus (Ideciu de Jos),Ideciu de Sus,Ideciu de Jos
Mureș,13417,Idicel (Brâncovenești),Idicel,Brâncovenești
Mureș,13418,Idicel-Pădure (Brâncovenești),Idicel-Pădure,Brâncovenești
Mureș,13347,Idiciu (Bahnea),Idiciu,Bahnea
Mureș,13897,Idrifaia (Suplac),Idrifaia,Suplac
Mureș,13654,Iernut,Iernut,
Mureș,13800,Iernuţeni (Reghin),Iernuţeni,Reghin
Mureș,13618,Ihod (Hodoşa),Ihod,Hodoşa
Mureș,13562,Ilieni (Gheorghe Doja),Ilieni,Gheorghe Doja
Mureș,13889,Ilieşi (Sovata),Ilieşi,Sovata
Mureș,13586,Ilioara (Gorneşti),Ilioara,Gorneşti
Mureș,13796,Iod (Răstoliţa),Iod,Răstoliţa
Mureș,13619,Isla (Hodoşa),Isla,Hodoşa
Mureș,13378,Istan-Tau (Band),Istan-Tau,Band
Mureș,13335,Iştihaza (Aţintiş),Iştihaza,Aţintiş
Mureș,13662,Ivăneşti (Livezeni),Ivăneşti,Livezeni
Mureș,13885,Jabeniţa (Solovăstru),Jabeniţa,Solovăstru
Mureș,13987,Jacodu (Veţca),Jacodu,Veţca
Mureș,13306,Jacu (Albeşti),Jacu,Albeşti
Mureș,13628,Lăpuşna (Ibăneşti),Lăpuşna,Ibăneşti
Mureș,13604,Larga (Gurghiu),Larga,Gurghiu
Mureș,13854,Larga (Sărmașu),Larga,Sărmașu
Mureș,13742,Lăscud (Ogra),Lăscud,Ogra
Mureș,13898,Laslău Mare (Suplac),Laslău Mare,Suplac
Mureș,13899,Laslău Mic (Suplac),Laslău Mic,Suplac
Mureș,13713,Lăureni (Miercurea Nirajului),Lăureni,Miercurea Nirajului
Mureș,13880,Lechincioara (Șincai),Lechincioara,Șincai
Mureș,13655,Lechinţa (Iernut),Lechinţa,Iernut
Mureș,13485,Lefaia (Crăieşti),Lefaia,Crăieşti
Mureș,13781,Leniş (Râciu),Leniş,Râciu
Mureș,13563,Leordeni (Gheorghe Doja),Leordeni,Gheorghe Doja
Mureș,13595,Leorinţa (Grebenişu de Câmpie),Leorinţa,Grebenişu de Câmpie
Mureș,13866,Leorinţa-Şăulia (Şăulia),Leorinţa-Şăulia,Şăulia
Mureș,13348,Lepindea (Bahnea),Lepindea,Bahnea
Mureș,13456,Linţ (Cheţani),Linţ,Cheţani
Mureș,13663,Livezeni,Livezeni,
Mureș,13679,Logig (Lunca),Logig,Lunca
Mureș,13817,Loţu (Sângeorgiu de Pădure),Loţu,Sângeorgiu de Pădure
Mureș,13672,Luduş,Luduş,
Mureș,13909,Luieriu (Suseni),Luieriu,Suseni
Mureș,13680,Lunca,Lunca,
Mureș,13689,Lunca Bradului,Lunca Bradului,
Mureș,13322,Lunca Mureşului (Aluniş),Lunca Mureşului,Aluniş
Mureș,13867,Măcicăşeşti (Şăulia),Măcicăşeşti,Şăulia
Mureș,13379,Mădăraş (Band),Mădăraş,Band
Mureș,13644,Mădărăşeni (Iclănzel),Mădărăşeni,Iclănzel
Mureș,13693,Măgherani,Măgherani,
Mureș,13729,Măgheruş (Nadeş),Măgheruş,Nadeş
Mureș,13405,Maia (Bereni),Maia,Bereni
Mureș,13554,Maiad (Găleşti),Maiad,Găleşti
Mureș,13803,Maioreşti (Ruşii-Munţi),Maioreşti,Ruşii-Munţi
Mureș,13949,Mălăeşti (Valea Largă),Mălăeşti,Valea Largă
Mureș,13336,Maldaoci (Aţintiş),Maldaoci,Aţintiş
Mureș,14015,Malea (Zau de Câmpie),Malea,Zau de Câmpie
Mureș,13380,Mărăşeşti (Band),Mărăşeşti,Band
Mureș,13406,Mărculeni (Bereni),Mărculeni,Bereni
Mureș,13520,Mătrici (Eremitu),Mătrici,Eremitu
Mureș,13578,Merişor (Glodeni),Merişor,Glodeni
Mureș,13753,Merişoru (Papiu Ilarian),Merişoru,Papiu Ilarian
Mureș,13894,Meştera (Stânceni),Meştera,Stânceni
Mureș,13704,Mica,Mica,
Mureș,13714,Miercurea Nirajului,Miercurea Nirajului,
Mureș,13863,Mihai Viteazu (Saschiz),Mihai Viteazu,Saschiz
Mureș,13723,Miheşu de Câmpie,Miheşu de Câmpie,
Mureș,13486,Milăşel (Crăieşti),Milăşel,Crăieşti
Mureș,13613,Mirigioaia (Hodac),Mirigioaia,Hodac
Mureș,13978,Mitreşti (Vărgata),Mitreşti,Vărgata
Mureș,13929,Moara de Jos (Tăureni),Moara de Jos,Tăureni
Mureș,13724,Mogoaia (Miheşu de Câmpie),Mogoaia,Miheşu de Câmpie
Mureș,13579,Moişa (Glodeni),Moişa,Glodeni
Mureș,13804,Morăreni (Ruşii-Munţi),Morăreni,Ruşii-Munţi
Mureș,13941,Moreşti (Ungheni),Moreşti,Ungheni
Mureș,13855,Moruţ (Sărmașu),Moruţ,Sărmașu
Mureș,13715,Moşuni (Miercurea Nirajului),Moşuni,Miercurea Nirajului
Mureș,13587,Mura Mare (Gorneşti),Mura Mare,Gorneşti
Mureș,13588,Mura Mică (Gorneşti),Mura Mică,Gorneşti
Mureș,13968,Mureni (Vânători),Mureni,Vânători
Mureș,13919,Mureşeni (Târgu-Mureş),Mureşeni,Târgu-Mureş
Mureș,13281,Murgeşti (Acăţari),Murgeşti,Acăţari
Mureș,13396,Nadăşa (Beica de Jos),Nadăşa,Beica de Jos
Mureș,13730,Nadeş,Nadeş,
Mureș,13410,Nandra (Bichiş),Nandra,Bichiş
Mureș,13808,Nazna (Sâncraiu de Mureş),Nazna,Sâncraiu de Mureş
Mureș,13690,Neagra (Lunca Bradului),Neagra,Lunca Bradului
Mureș,13735,Neaua,Neaua,
Mureș,13381,Negrenii de Campie (Band),Negrenii de Campie,Band
Mureș,13487,Nima Milăşelului (Crăieşti),Nima Milăşelului,Crăieşti
Mureș,13782,Nima Râciului (Râciu),Nima Râciului,Râciu
Mureș,13656,Oarba de Mureş (Iernut),Oarba de Mureş,Iernut
Mureș,13783,Obârşie (Râciu),Obârşie,Râciu
Mureș,13467,Odrihei (Coroisânmărtin),Odrihei,Coroisânmărtin
Mureș,13743,Ogra,Ogra,
Mureș,13546,Onuca (Fărăgău),Onuca,Fărăgău
Mureș,13994,Ormeniş (Viișoara),Ormeniş,Viișoara
Mureș,13382,Oroiu (Band),Oroiu,Band
Mureș,13503,Orosia (Cuci),Orosia,Cuci
Mureș,13605,Orşova (Gurghiu),Orşova,Gurghiu
Mureș,13606,Orşova-Pădure (Gurghiu),Orşova-Pădure,Gurghiu
Mureș,13411,Ozd (Bichiş),Ozd,Bichiş
Mureș,13580,Păcureni (Glodeni),Păcureni,Glodeni
Mureș,13868,Pădurea (Şăulia),Pădurea,Şăulia
Mureș,13589,Pădureni (Gorneşti),Pădureni,Gorneşti
Mureș,13581,Păingeni (Glodeni),Păingeni,Glodeni
Mureș,13749,Pănet,Pănet,
Mureș,13754,Papiu Ilarian,Papiu Ilarian,
Mureș,13769,Pârâu Crucii (Pogăceaua),Pârâu Crucii,Pogăceaua
Mureș,13784,Pârâu Crucii (Râciu),Pârâu Crucii,Râciu
Mureș,13630,Pârâu Mare (Ibăneşti),Pârâu Mare,Ibăneşti
Mureș,13760,Păsăreni,Păsăreni,
Mureș,13558,Păucişoara (Gănești),Păucişoara,Gănești
Mureș,13607,Păuloaia (Gurghiu),Păuloaia,Gurghiu
Mureș,13590,Periş (Gorneşti),Periş,Gorneşti
Mureș,13383,Petea (Band),Petea,Band
Mureș,13763,Petelea,Petelea,
Mureș,13504,Petrilaca (Cuci),Petrilaca,Cuci
Mureș,13591,Petrilaca de Mureş (Gorneşti),Petrilaca de Mureş,Gorneşti
Mureș,13514,Pietriş (Deda),Pietriş,Deda
Mureș,13731,Pipea (Nadeş),Pipea,Nadeş
Mureș,13547,Poarta (Fărăgău),Poarta,Fărăgău
Mureș,13950,Poduri (Valea Largă),Poduri,Valea Largă
Mureș,13770,Pogăceaua,Pogăceaua,
Mureș,13664,Poieniţa (Livezeni),Poieniţa,Livezeni
Mureș,13657,Porumbac (Iernut),Porumbac,Iernut
Mureș,13446,Porumbeni (Ceuaşu de Câmpie),Porumbeni,Ceuaşu de Câmpie
Mureș,13823,Pripoare (Sânger),Pripoare,Sânger
Mureș,13881,Pusta (Șincai),Pusta,Șincai
Mureș,13658,Racameţ (Iernut),Racameţ,Iernut
Mureș,13785,Râciu,Râciu,
Mureș,13414,Ranta (Bogata),Ranta,Bogata
Mureș,13984,Râpa de Jos (Vătava),Râpa de Jos,Vătava
Mureș,13797,Răstoliţa,Răstoliţa,
Mureș,13725,Răzoare (Miheşu de Câmpie),Răzoare,Miheşu de Câmpie
Mureș,13942,Recea (Ungheni),Recea,Ungheni
Mureș,13801,Reghin,Reghin,
Mureș,13920,Remetea (Târgu-Mureş),Remetea,Târgu-Mureş
Mureș,13736,Rîgmani (Neaua),Rîgmani,Neaua
Mureș,13874,Rora (Sighişoara),Rora,Sighişoara
Mureș,13673,Roşiori (Luduş),Roşiori,Luduş
Mureș,13282,Roteni (Acăţari),Roteni,Acăţari
Mureș,13536,Roua (Fântânele),Roua,Fântânele
Mureș,13805,Ruşii-Munţi,Ruşii-Munţi,
Mureș,13447,Săbed (Ceuaşu de Câmpie),Săbed,Ceuaşu de Câmpie
Mureș,13890,Săcădat (Sovata),Săcădat,Sovata
Mureș,13419,Săcalu de Pădure (Brâncovenești),Săcalu de Pădure,Brâncovenești
Mureș,13526,Săcăreni (Ernei),Săcăreni,Ernei
Mureș,13329,Şaeş (Apold),Şaeş,Apold
Mureș,13691,Sălard (Lunca Bradului),Sălard,Lunca Bradului
Mureș,13988,Sălaşuri (Veţca),Sălaşuri,Veţca
Mureș,13659,Sălcud (Iernut),Sălcud,Iernut
Mureș,13620,Sambrias (Hodoşa),Sambrias,Hodoşa
Mureș,13809,Sâncraiu de Mureş,Sâncraiu de Mureş,
Mureș,13755,Şandru (Papiu Ilarian),Şandru,Papiu Ilarian
Mureș,13841,Sângeorgiu de Câmpie (Sânpetru de Câmpie),Sângeorgiu de Câmpie,Sânpetru de Câmpie
Mureș,13812,Sângeorgiu de Mureş,Sângeorgiu de Mureş,
Mureș,13818,Sângeorgiu de Pădure,Sângeorgiu de Pădure,
Mureș,13824,Sânger,Sânger,
Mureș,13527,Sângeru de Pădure (Ernei),Sângeru de Pădure,Ernei
Mureș,13337,Sâniacob (Aţintiş),Sâniacob,Aţintiş
Mureș,13665,Sânişor (Livezeni),Sânişor,Livezeni
Mureș,13832,Sânmărghita (Sânpaul),Sânmărghita,Sânpaul
Mureș,13786,Sânmărtinu de Câmpie (Râciu),Sânmărtinu de Câmpie,Râciu
Mureș,13397,Sânmihai de Pădure (Beica de Jos),Sânmihai de Pădure,Beica de Jos
Mureș,13833,Sânpaul,Sânpaul,
Mureș,13842,Sânpetru de Câmpie,Sânpetru de Câmpie,
Mureș,13737,Sânsimion (Neaua),Sânsimion,Neaua
Mureș,13849,Sântana de Mureş,Sântana de Mureş,
Mureș,13997,Sântioana (Viișoara),Sântioana,Viișoara
Mureș,13750,Sântioana de Mureş (Pănet),Sântioana de Mureş,Pănet
Mureș,13682,Sântu (Lunca),Sântu,Lunca
Mureș,20948,Sanvasii (Găleşti),Sanvasii,Găleşti
Mureș,13310,Şapartoc (Albeşti),Şapartoc,Albeşti
Mureș,13851,Sărăţeni,Sărăţeni,
Mureș,13716,Şardu Nirajului (Miercurea Nirajului),Şardu Nirajului,Miercurea Nirajului
Mureș,13856,Sărmăşel (Sărmașu),Sărmăşel,Sărmașu
Mureș,13857,Sărmăşel-Gara (Sărmașu),Sărmăşel-Gara,Sărmașu
Mureș,13858,Sărmașu,Sărmașu,
Mureș,13864,Saschiz,Saschiz,
Mureș,13564,Satu Nou (Gheorghe Doja),Satu Nou,Gheorghe Doja
Mureș,13843,Satu Nou (Sânpetru de Câmpie),Satu Nou,Sânpetru de Câmpie
Mureș,13869,Şăulia,Şăulia,
Mureș,13726,Şăuliţa (Miheşu de Câmpie),Şăuliţa,Miheşu de Câmpie
Mureș,13944,Şăuşa (Ungheni),Şăuşa,Ungheni
Mureș,13771,Scurta (Pogăceaua),Scurta,Pogăceaua
Mureș,13806,Sebeş (Ruşii-Munţi),Sebeş,Ruşii-Munţi
Mureș,13508,Seleuş (Daneş),Seleuş,Daneş
Mureș,14007,Seleuş (Zagăr),Seleuş,Zagăr
Mureș,13372,Senereuş (Bălăuşeri),Senereuş,Bălăuşeri
Mureș,13398,Şerbeni (Beica de Jos),Şerbeni,Beica de Jos
Mureș,13498,Şeulia de Mureş (Cucerdea),Şeulia de Mureş,Cucerdea
Mureș,13660,Sfântu Gheorghe (Iernut),Sfântu Gheorghe,Iernut
Mureș,13772,Sicele (Pogăceaua),Sicele,Pogăceaua
Mureș,13875,Sighişoara,Sighişoara,
Mureș,13694,Silea Nirajului (Măgherani),Silea Nirajului,Măgherani
Mureș,13882,Şincai (Șincai),Şincai,Șincai
Mureș,13883,Şincai-Fânaţe (Șincai),Şincai-Fânaţe,Șincai
Mureș,13973,Şoard (Vânători),Şoard,Vânători
Mureș,13475,Socolu de Câmpie (Cozma),Socolu de Câmpie,Cozma
Mureș,13468,Şoimuş (Coroisânmărtin),Şoimuş,Coroisânmărtin
Mureș,13570,Solocma (Ghindari),Solocma,Ghindari
Mureș,13886,Solovăstru,Solovăstru,
Mureș,13707,Şomoştelnic (Mica),Şomoştelnic,Mica
Mureș,13876,Soromiclea (Sighişoara),Soromiclea,Sighişoara
Mureș,13891,Sovata,Sovata,
Mureș,13895,Stânceni,Stânceni,
Mureș,13727,Ştefanca (Miheşu de Câmpie),Ştefanca,Miheşu de Câmpie
Mureș,14016,Ştefăneaca (Zau de Câmpie),Ştefăneaca,Zau de Câmpie
Mureș,13509,Stejărenii (Daneş),Stejărenii,Daneş
Mureș,13283,Stejeriş (Acăţari),Stejeriş,Acăţari
Mureș,13559,Sub Pădure (Gănești),Sub Pădure,Gănești
Mureș,13900,Suplac,Suplac,
Mureș,13915,Suseni,Suseni,
Mureș,13284,Suveica (Acăţari),Suveica,Acăţari
Mureș,13645,Tăblăşeni (Iclănzel),Tăblăşeni,Iclănzel
Mureș,13717,Tâmpa (Miercurea Nirajului),Tâmpa,Miercurea Nirajului
Mureș,13921,Târgu-Mureş,Târgu-Mureş,
Mureș,13926,Târnăveni,Târnăveni,
Mureș,14017,Tău (Zau de Câmpie),Tău,Zau de Câmpie
Mureș,13930,Tăureni,Tăureni,
Mureș,13592,Teleac (Gorneşti),Teleac,Gorneşti
Mureș,13732,Ţigmandru (Nadeş),Ţigmandru,Nadeş
Mureș,13384,Ţiptelnic (Band),Ţiptelnic,Band
Mureș,13632,Tireu (Ibăneşti),Tireu,Ibăneşti
Mureș,13565,Tirimia (Gheorghe Doja),Tirimia,Gheorghe Doja
Mureș,13483,Tirimioara (Crăciuneşti),Tirimioara,Crăciuneşti
Mureș,13633,Tisieu (Ibăneşti),Tisieu,Ibăneşti
Mureș,13859,Titiana (Sărmașu),Titiana,Sărmașu
Mureș,13614,Toaca (Hodac),Toaca,Hodac
Mureș,13813,Tofălău (Sângeorgiu de Mureş),Tofălău,Sângeorgiu de Mureş
Mureș,14004,Toldal (Voivodeni),Toldal,Voivodeni
Mureș,13548,Tonciu (Fărăgău),Tonciu,Fărăgău
Mureș,13311,Ţopa (Albeşti),Ţopa,Albeşti
Mureș,13695,Torba (Măgherani),Torba,Măgherani
Mureș,13571,Trei Sate (Ghindari),Trei Sate,Ghindari
Mureș,13555,Troiţa (Găleşti),Troiţa,Găleşti
Mureș,13844,Tuşinu (Sânpetru de Câmpie),Tuşinu,Sânpetru de Câmpie
Mureș,13391,Uila (Batoş),Uila,Batoş
Mureș,13788,Ulieş (Râciu),Ulieş,Râciu
Mureș,13945,Ungheni,Ungheni,
